,ricf_oid,ba_ntr,ba_fdt,ba_fnd,ba_evl,ao_ad,ao_adn,fa_dine_this,fa_dinu_this,fp_ntt_end,fp_tt_end,doi_1,doi_2,ba_fnd_r,ba_fdt_r,ba_fdt_y,ba_fdt_o
546,2066,1,2010-03-05,200.0,5A,1329719.0,0.0,199050.0,1130669.0,17192017.52,17211348.51,1329719.0,1329719.0,2000000.0,2010,2010.0,7.0
547,4509,1,2015年06月10日,200.0,未参评,0.0,0.0,0.0,4611936.71,5081776.7,5113242.04,4611936.71,0.0,2000000.0,2015,2015.0,2.0
548,3868,1,2014-05-29,200.0,未参评,245966.4,0.0,0.0,245966.4,1996229.8,2086936.0,245966.4,245966.4,2000000.0,2014,2014.0,3.0
549,101,1,2013年05月28日,200.0,未参评,0.0,0.0,0.0,0.0,5175098.05,5175098.05,0.0,0.0,2000000.0,2013,2013.0,4.0
550,448,0,2005-12-22,400.0,3A,11575664.0,22640000.0,6000000.0,28215664.0,17969637.12,19365662.12,34215664.0,34215664.0,4000000.0,2005,2005.0,12.0
551,3067,0,2013-01-18,600.0,未参评,900.0,0.0,0.0,900.0,12609581.14,12622967.74,900.0,900.0,6000000.0,2013,2013.0,4.0
552,222,0,1997-11-27,4000.0,4A,98783446.57,0.0,98783446.57,0.0,259031657.08,275333804.34,98783446.57,98783446.57,40000000.0,1997,1997.0,20.0
553,4774,1,2015年11月06日,500.0,未参评,470689.0,18535.89,0.0,470689.0,5023358.59,5023358.59,470689.0,489224.89,5000000.0,2015,2015.0,2.0
554,2147,0,2013-02-16,400.0,未参评,274876.9,0.0,0.0,274876.9,4227411.84,4227411.84,274876.9,274876.9,4000000.0,2013,2013.0,4.0
555,505,1,2009-07-29,2000.0,4A,56003842.89,0.0,45342707.45,10661135.44,222093075.04,222307770.24,56003842.89,56003842.89,20000000.0,2009,2009.0,8.0
556,3029,1,2011-06-20,220.0,未参评,185954.02,0.0,185954.02,0.0,3348744.2,3348763.74,185954.02,185954.02,2200000.0,2011,2011.0,6.0
557,142,0,2009年12月17日,400.0,未参评,60524349.0,21868.07,45513333.49,15032883.58,48698092.13,51351109.42,60546217.07,60546217.07,4000000.0,2009,2009.0,8.0
558,5161,1,2016-06-03,200.0,--,3000000.0,0.0,0.0,3000000.0,0.0,0.0,3000000.0,3000000.0,2000000.0,2016,2016.0,1.0
559,3264,0,2011-11-25,562.0,未参评,2401215.7,0.0,2401215.7,0.0,3389254.09,3389254.09,2401215.7,2401215.7,5620000.0,2011,2011.0,6.0
560,5204,1,2016年09月22日,200.0,--,2607053.04,0.0,0.0,2607053.04,2469647.62,2486909.79,2607053.04,2607053.04,2000000.0,2016,2016.0,1.0
561,1680,1,2008-09-19,5000.0,3A,22200290.0,0.0,0.0,22200290.0,50953811.38,50974434.81,22200290.0,22200290.0,50000000.0,2008,2008.0,9.0
562,360,1,2011-02-25,5000.0,未参评,13654974.92,0.0,0.0,13654974.92,58078512.8,58079526.68,13654974.92,13654974.92,50000000.0,2011,2011.0,6.0
563,205,0,1989-11-27,800.0,1A,0.0,0.0,0.0,0.0,9998468.01,10264557.91,0.0,0.0,8000000.0,1989,1989.0,28.0
564,2378,1,2013-06-19,2000.0,--,0.0,0.0,0.0,0.0,10452628.45,10494628.45,0.0,0.0,20000000.0,2013,2013.0,4.0
565,3184,1,2005-09-13,400.0,2A,350000.0,2583742.0,0.0,608374.2,3021890.27,3021890.27,608374.2,2933742.0,4000000.0,2005,2005.0,12.0
566,3204,1,2011-11-21,300.0,未参评,250000.0,0.0,0.0,250000.0,3013817.87,3013817.87,250000.0,250000.0,3000000.0,2011,2011.0,6.0
567,71,0,1992年06月19日,860.0,未参评,0.0,0.0,564257.37,1058400.0,9259059.74,9259059.74,1622657.37,0.0,8600000.0,1992,1992.0,25.0
568,184,0,2009-09-10,2000.0,3A,319592079.75,17471129.67,334446402.04,2616807.38,288246440.42,288503065.08,337063209.42,337063209.42,20000000.0,2009,2009.0,8.0
569,4293,1,2015-04-23,200.0,未参评,1400000.0,0.0,1400000.0,0.0,3017651.91,3063651.91,1400000.0,1400000.0,2000000.0,2015,2015.0,2.0
570,362,1,2008-03-21,5000.0,--,38000000.0,0.0,0.0,38000000.0,114303471.62,114303471.62,38000000.0,38000000.0,50000000.0,2008,2008.0,9.0
571,112,1,2009年05月20日,200.0,4A,2662200.0,0.0,0.0,2662200.0,3854876.44,3854876.44,2662200.0,2662200.0,2000000.0,2009,2009.0,8.0
573,4466,1,2015-05-15,200.0,--,961988.3,0.0,0.0,961988.3,4817371.19,4817471.19,961988.3,961988.3,2000000.0,2015,2015.0,2.0
574,2265,1,2013-11-27,200.0,未参评,0.0,0.0,0.0,0.0,1966341.01,1966341.01,0.0,0.0,2000000.0,2013,2013.0,4.0
575,3007,1,2008-03-11,200.0,未参评,199009.0,0.0,0.0,199009.0,2029873.88,2132971.88,199009.0,199009.0,2000000.0,2008,2008.0,9.0
576,2131,1,2011-08-30,1000.0,未参评,3199500.0,0.0,150000.0,3049500.0,10164369.72,10170144.95,3199500.0,3199500.0,10000000.0,2011,2011.0,6.0
577,77,0,1994年02月08日,14400.0,5A,96807456.85,0.0,95604899.03,1202557.82,316105998.77,349304857.4,96807456.85,96807456.85,144000000.0,1994,1994.0,23.0
578,4054,1,2014年10月09日,200.0,未参评,5000000.0,0.0,0.0,5000000.0,6668184.94,6668184.94,5000000.0,5000000.0,2000000.0,2014,2014.0,3.0
579,4007,0,2014-09-09,400.0,未参评,0.0,0.0,0.0,0.0,437226789.36,437226789.36,0.0,0.0,4000000.0,2014,2014.0,3.0
580,2987,0,2012-06-15,401.0,未参评,27000.0,0.0,0.0,27000.0,4163945.26,4163945.26,27000.0,27000.0,4010000.0,2012,2012.0,5.0
581,3311,1,2010-04-12,200.0,4A,3054400.0,0.0,3054400.0,0.0,5646250.18,5646250.18,3054400.0,3054400.0,2000000.0,2010,2010.0,7.0
582,1053,1,2005-10-25,400.0,5A,15222646.59,1411787.0,16510520.24,123913.35,34836554.3,35110099.3,16634433.59,16634433.59,4000000.0,2005,2005.0,12.0
583,4769,1,2015-10-15,200.0,未参评,1836021.23,0.0,1830000.0,6021.23,2367330.56,2371518.56,1836021.23,1836021.23,2000000.0,2015,2015.0,2.0
584,1647,0,2012-11-05,500.0,未参评,505000.0,7804931.81,0.0,8309931.81,11569729.62,11639729.62,8309931.81,8309931.81,5000000.0,2012,2012.0,5.0
585,316,1,2013-06-27,200.0,未参评,9000000.0,0.0,0.0,9000000.0,2197604.05,2197604.05,9000000.0,9000000.0,2000000.0,2013,2013.0,4.0
586,44,1,2012年09月29日,1000.0,未参评,42640000.0,0.0,0.0,42640000.0,12466677.51,12497273.14,42640000.0,42640000.0,10000000.0,2012,2012.0,5.0
587,4898,1,2015-12-25,200.0,未参评,7123.27,0.0,0.0,7123.27,1654180.42,1654180.42,7123.27,7123.27,2000000.0,2015,2015.0,2.0
588,1140,1,2010-08-26,200.0,--,1491869.0,0.0,0.0,1491869.0,1758821.41,1758821.41,1491869.0,1491869.0,2000000.0,2010,2010.0,7.0
589,2109,1,2009-03-05,200.0,未参评,140000.0,0.0,0.0,140000.0,2049976.39,2049976.39,140000.0,140000.0,2000000.0,2009,2009.0,8.0
590,1086,0,1990-02-09,400.0,4A,6065853.47,7907288.97,1402870.3,12570272.14,19502841.91,19519616.91,13973142.440000001,13973142.44,4000000.0,1990,1990.0,27.0
591,3323,1,2012-06-06,200.0,未参评,0.0,1138941.59,0.0,1138941.59,4598396.56,4598705.56,1138941.59,1138941.59,2000000.0,2012,2012.0,5.0
592,40,1,2012年01月18日,450.0,未参评,5335948.98,0.0,0.0,5335948.98,7031088.25,7031088.25,5335948.98,5335948.98,4500000.0,2012,2012.0,5.0
593,4492,1,2015-05-28,200.0,未参评,3558659.52,0.0,3558659.52,0.0,5897804.15,5897804.15,3558659.52,3558659.52,2000000.0,2015,2015.0,2.0
594,2696,0,2009-01-13,400.0,3A,1200000.0,0.0,0.0,1200000.0,16041248.14,16041248.14,1200000.0,1200000.0,4000000.0,2009,2009.0,8.0
595,2156,1,2009-12-23,500.0,未参评,1110199.0,0.0,0.0,1110199.0,5278851.1,5283798.67,1110199.0,1110199.0,5000000.0,2009,2009.0,8.0
596,3099,1,2011-12-27,200.0,2A,6561998.0,0.0,0.0,6561998.0,13003431.24,13004077.77,6561998.0,6561998.0,2000000.0,2011,2011.0,6.0
597,2243,1,2011-04-21,300.0,未参评,26959.52,0.0,0.0,26959.52,1023871.91,1023871.91,26959.52,26959.52,3000000.0,2011,2011.0,6.0
599,3620,0,2013-10-21,500.0,未参评,0.0,0.0,0.0,0.0,13183924.9,13185924.9,0.0,0.0,5000000.0,2013,2013.0,4.0
600,3554,1,2013-05-08,200.0,未参评,210000.0,0.0,180000.0,30000.0,2094094.28,2094094.28,210000.0,210000.0,2000000.0,2013,2013.0,4.0
601,1057,1,2006-08-01,800.0,3A,1647438.28,0.0,1647438.02,0.26,37534638.0,37534638.0,1647438.28,1647438.28,8000000.0,2006,2006.0,11.0
602,4941,1,2016年03月10日,200.0,--,7500000.0,312484.6,0.0,7900458.1,2089083.71,5598981.9,7900458.1,7812484.6,2000000.0,2016,2016.0,1.0
603,401,1,2013-05-17,200.0,未参评,735200.0,0.0,0.0,735200.0,6212845.49,6762845.49,735200.0,735200.0,2000000.0,2013,2013.0,4.0
604,6287,1,2014-09-02,200.0,--,2657100.0,0.0,0.0,2657100.0,1790663.61,2003077.61,2657100.0,2657100.0,2000000.0,2014,2014.0,3.0
605,3344,0,2006-04-07,400.0,未参评,362000.0,0.0,0.0,362000.0,4329177.08,4329177.08,362000.0,362000.0,4000000.0,2006,2006.0,11.0
606,5203,1,2016年09月22日,200.0,--,8000000.0,0.0,0.0,8000000.0,3002704.22,3002704.22,8000000.0,8000000.0,2000000.0,2016,2016.0,1.0
607,4129,1,2014-11-27,200.0,未参评,0.0,120000.0,0.0,120000.0,2056804.05,2218304.05,120000.0,120000.0,2000000.0,2014,2014.0,3.0
608,2290,1,2006-08-03,200.0,未参评,18680061.79,0.0,16679961.79,2000100.0,58175452.57,58175452.57,18680061.79,18680061.79,2000000.0,2006,2006.0,11.0
609,449,0,1990-07-10,400.0,4A,9833870.82,1009778.2,10663649.02,180000.0,29097086.22,29120280.28,10843649.02,10843649.02,4000000.0,1990,1990.0,27.0
610,2158,0,2012-11-19,400.0,未参评,5000.0,250000.0,0.0,255000.0,4012281.29,4012281.29,255000.0,255000.0,4000000.0,2012,2012.0,5.0
611,321,1,2007-12-12,500.0,5A,12430830.0,0.0,0.0,12430830.0,114325972.69,114325905.52,12430830.0,12430830.0,5000000.0,2007,2007.0,10.0
612,3011,1,2010-12-30,200.0,未参评,5029505.75,0.0,5029505.75,0.0,16503833.91,16510683.16,5029505.75,5029505.75,2000000.0,2010,2010.0,7.0
615,2485,1,2011-06-01,400.0,未参评,776595.97,0.0,776595.97,0.0,8864261.74,9164261.74,776595.97,776595.97,4000000.0,2011,2011.0,6.0
616,5025,1,2016-06-12,200.0,--,0.0,0.0,0.0,0.0,1571623.29,1579656.29,0.0,0.0,2000000.0,2016,2016.0,1.0
617,4454,1,2015年05月15日,200.0,未参评,5000000.0,0.0,0.0,5000000.0,2686938.6,2686938.6,5000000.0,5000000.0,2000000.0,2015,2015.0,2.0
618,2081,1,2013-05-22,200.0,未参评,500000.0,0.0,500000.0,0.0,2354430.89,2417493.89,500000.0,500000.0,2000000.0,2013,2013.0,4.0
619,4776,1,2015年11月06日,200.0,未参评,0.0,0.0,0.0,557500.0,2419434.62,2423334.62,557500.0,0.0,2000000.0,2015,2015.0,2.0
620,2258,0,1995-08-08,400.0,4A,0.0,0.0,0.0,0.0,147279134.26,147279134.26,0.0,0.0,4000000.0,1995,1995.0,22.0
621,1730,1,2013-05-12,200.0,未参评,0.0,0.0,0.0,0.0,2931158.8,2931158.8,0.0,0.0,2000000.0,2013,2013.0,4.0
622,49,1,2013年07月15日,200.0,未参评,201600.0,0.0,0.0,201600.0,1713392.7,1713392.7,201600.0,201600.0,2000000.0,2013,2013.0,4.0
623,97,0,1992年04月30日,1000.0,未参评,0.0,0.0,0.0,0.0,20752659.61,20752659.61,0.0,0.0,10000000.0,1992,1992.0,25.0
624,183,0,1999-07-01,800.0,2A,12280000.0,0.0,12280000.0,0.0,8368845.15,8422814.63,12280000.0,12280000.0,8000000.0,1999,1999.0,18.0
625,3746,1,2014-04-11,200.0,未参评,0.0,0.0,0.0,0.0,2160000.0,2206354.64,0.0,0.0,2000000.0,2014,2014.0,3.0
626,1161,1,2010-11-29,200.0,未参评,279600.0,0.0,0.0,279600.0,2736470.93,2736470.93,279600.0,279600.0,2000000.0,2010,2010.0,7.0
627,4508,1,2015-05-27,200.0,未参评,2650000.0,0.0,0.0,2650000.0,4519546.46,4519546.46,2650000.0,2650000.0,2000000.0,2015,2015.0,2.0
628,1874,1,2011-06-02,2000.0,未参评,1600000.0,0.0,1600000.0,0.0,20083852.8,20883852.8,1600000.0,1600000.0,20000000.0,2011,2011.0,6.0
629,2632,0,2010-11-29,500.0,未参评,0.0,0.0,0.0,0.0,10036951.65,10530951.65,0.0,0.0,5000000.0,2010,2010.0,7.0
630,2039,1,2010-06-07,2000.0,未参评,0.0,0.0,0.0,0.0,3524994387.98,3525009063.27,0.0,0.0,20000000.0,2010,2010.0,7.0
631,2225,1,2012-07-09,500.0,未参评,3146516.08,0.0,0.0,3146516.08,260428.49,260428.49,3146516.08,3146516.08,5000000.0,2012,2012.0,5.0
632,4970,0,2016-02-01,600.0,--,0.0,0.0,0.0,0.0,10562027.16,10562027.16,0.0,0.0,6000000.0,2016,2016.0,1.0
633,144,1,2007年04月17日,225.0,未参评,132074.66,0.0,0.0,132074.66,3092290.69,3093080.69,132074.66,132074.66,2250000.0,2007,2007.0,10.0
634,273,0,2006-09-18,800.0,4A,33118900.0,0.0,29837010.0,3281890.0,59892979.46,59951257.87,33118900.0,33118900.0,8000000.0,2006,2006.0,11.0
635,2851,0,2005-11-01,400.0,未参评,6546350.0,0.0,0.0,6546350.0,6342737.9,6399104.9,6546350.0,6546350.0,4000000.0,2005,2005.0,12.0
636,1888,0,2006-07-10,400.0,未参评,0.0,0.0,0.0,0.0,6186266.26,7186266.26,0.0,0.0,4000000.0,2006,2006.0,11.0
637,1168,0,1999-11-04,400.0,未参评,1903558.2,0.0,1903558.2,0.0,11279213.99,11279213.99,1903558.2,1903558.2,4000000.0,1999,1999.0,18.0
638,343,0,2011-03-02,400.0,2A,1270000.0,0.0,1270000.0,0.0,4827555.91,4827593.15,1270000.0,1270000.0,4000000.0,2011,2011.0,6.0
639,932,0,1992-06-05,400.0,未参评,2019850.09,191526.0,0.0,2211376.09,20123329.66,22544640.46,2211376.09,2211376.09,4000000.0,1992,1992.0,25.0
640,2295,1,2013-01-08,200.0,5A,5066829.09,0.0,407025.0,4659804.09,15049166.9,15049166.9,5066829.09,5066829.09,2000000.0,2013,2013.0,4.0
641,924,1,2011-08-30,200.0,未参评,8382605.0,0.0,0.0,8382605.0,9127662.38,9127662.38,8382605.0,8382605.0,2000000.0,2011,2011.0,6.0
642,3418,1,2007-03-19,751.0,2A,0.0,0.0,0.0,0.0,7173793.49,7216473.49,0.0,0.0,7510000.0,2007,2007.0,10.0
643,2953,1,2007-04-20,200.0,5A,0.0,0.0,0.0,0.0,2017153.86,2017153.86,0.0,0.0,2000000.0,2007,2007.0,10.0
644,5011,1,2016-05-13,200.0,--,214105.66,0.0,203605.66,10500.0,1143537.82,1144451.7,214105.66,214105.66,2000000.0,2016,2016.0,1.0
645,2150,1,2011-02-13,200.0,未参评,190000.0,0.0,0.0,190000.0,2054217.77,2054217.77,190000.0,190000.0,2000000.0,2011,2011.0,6.0
646,5315,1,2016年12月02日,200.0,--,2000000.0,0.0,0.0,2000000.0,2001633.43,2001633.43,2000000.0,2000000.0,2000000.0,2016,2016.0,1.0
647,5280,1,2016年11月08日,200.0,--,0.0,0.0,0.0,2000000.0,2000731.78,2000731.78,2000000.0,0.0,2000000.0,2016,2016.0,1.0
648,1809,0,2007-10-16,400.0,未参评,0.0,0.0,0.0,0.0,4737470.72,4737470.72,0.0,0.0,4000000.0,2007,2007.0,10.0
649,4778,1,2015年11月06日,200.0,未参评,0.0,0.0,0.0,14639989.86,7018893.04,7025026.3,14639989.86,0.0,2000000.0,2015,2015.0,2.0
650,1810,0,1985-09-01,400.0,未参评,1512892.92,850797.8,0.0,2363690.72,6894541.33,28132766.51,2363690.72,2363690.7199999997,4000000.0,1985,1985.0,32.0
651,2083,1,2013-10-25,200.0,未参评,26000.0,0.0,0.0,26000.0,4035430.47,6035430.47,26000.0,26000.0,2000000.0,2013,2013.0,4.0
652,3025,0,1997-06-09,413.7,3A,0.0,0.0,0.0,0.0,5774015.32,5802305.06,0.0,0.0,4137000.0,1997,1997.0,20.0
653,286,0,2005-05-23,400.0,未参评,652500.0,0.0,0.0,652500.0,8506350.04,8506350.04,652500.0,652500.0,4000000.0,2005,2005.0,12.0
654,151,1,1991年04月01日,200.0,未参评,1656854.34,0.0,0.0,1656854.34,2013329.59,4025504.66,1656854.34,1656854.34,2000000.0,1991,1991.0,26.0
655,2102,1,2010-09-26,200.0,未参评,2610000.0,0.0,0.0,2610000.0,2012021.84,2012021.84,2610000.0,2610000.0,2000000.0,2010,2010.0,7.0
656,2764,1,1999-06-18,210.0,3A,703000.0,0.0,0.0,703000.0,2107086.39,2107086.39,703000.0,703000.0,2100000.0,1999,1999.0,18.0
657,3649,1,2014-01-06,200.0,未参评,0.0,170000.0,0.0,170000.0,2001354.44,2001354.45,170000.0,170000.0,2000000.0,2014,2014.0,3.0
658,4556,1,2015年07月10日,300.0,未参评,1100000.0,0.0,400000.0,700000.0,8235331.76,8235331.76,1100000.0,1100000.0,3000000.0,2015,2015.0,2.0
659,1681,1,2012-12-10,2000.0,未参评,16833783.43,5620740.0,19314485.85,3140037.58,33985155.83,33985155.83,22454523.43,22454523.43,20000000.0,2012,2012.0,5.0
660,2096,1,2012-11-19,200.0,未参评,33538.5,139200.0,0.0,172738.5,2222196.87,2222196.87,172738.5,172738.5,2000000.0,2012,2012.0,5.0
661,1804,0,2008-11-06,400.0,未参评,20000.0,0.0,0.0,20000.0,5046640.61,5046640.61,20000.0,20000.0,4000000.0,2008,2008.0,9.0
662,4235,1,2015年08月13日,200.0,未参评,0.0,0.0,0.0,14216.88,2011641.79,2011641.79,14216.88,0.0,2000000.0,2015,2015.0,2.0
663,3813,1,2014-05-10,200.0,未参评,0.0,0.0,0.0,0.0,288.28,10308.28,0.0,0.0,2000000.0,2014,2014.0,3.0
664,4903,1,2015-12-23,221.0,--,3515800.1,0.0,0.0,3515800.1,5642710.91,5642710.91,3515800.1,3515800.1,2210000.0,2015,2015.0,2.0
665,188,0,2009-01-12,1000.0,4A,96520895.65,77192207.2,167873164.19,5839938.66,154701710.02,154774200.86,173713102.85,173713102.85000002,10000000.0,2009,2009.0,8.0
666,2716,1,1995-07-04,210.0,未参评,0.0,1153552.0,0.0,1153552.0,1598159.84,1685835.04,1153552.0,1153552.0,2100000.0,1995,1995.0,22.0
667,68,0,2013年07月15日,400.0,未参评,4069935.4,0.0,3050000.0,1019935.4,16570868.92,16570868.92,4069935.4,4069935.4,4000000.0,2013,2013.0,4.0
668,4223,1,2015-01-22,300.0,--,0.0,0.0,0.0,0.0,286352.91,286352.91,0.0,0.0,3000000.0,2015,2015.0,2.0
669,3095,0,2013-02-20,400.0,未参评,66000.0,0.0,60000.0,6000.0,4414242.39,4419964.51,66000.0,66000.0,4000000.0,2013,2013.0,4.0
670,1067,1,2004-12-31,200.0,3A,0.0,0.0,0.0,0.0,10955968.46,10956313.46,0.0,0.0,2000000.0,2004,2004.0,13.0
671,2058,1,2013-05-02,305.0,未参评,2550000.0,0.0,0.0,2550000.0,5979215.36,6112056.16,2550000.0,2550000.0,3050000.0,2013,2013.0,4.0
672,200,0,1987-06-10,1200.0,4A,55749701.82,149462706.2,199915832.3,5296575.72,229536753.91,231348728.37,205212408.02,205212408.01999998,12000000.0,1987,1987.0,30.0
673,2237,1,1992-03-24,210.0,未参评,4625818.81,0.0,0.0,4625818.81,26524415.86,26628408.48,4625818.81,4625818.81,2100000.0,1992,1992.0,25.0
674,5069,1,2016-03-30,5000.0,--,148600.0,0.0,0.0,148600.0,50000648.16,50012280.74,148600.0,148600.0,50000000.0,2016,2016.0,1.0
675,2743,1,2012-09-04,200.0,未参评,0.0,0.0,0.0,0.0,1530864.44,1828864.44,0.0,0.0,2000000.0,2012,2012.0,5.0
676,4056,1,2014-08-20,200.0,未参评,666000.0,0.0,0.0,666000.0,3120618.01,3120618.01,666000.0,666000.0,2000000.0,2014,2014.0,3.0
677,3539,0,1982-02-08,400.0,5A,8815192.18,4155523.47,12514315.65,456400.0,18047263.8,18054756.2,12970715.65,12970715.65,4000000.0,1982,1982.0,35.0
678,3207,0,1988-02-03,2870.0,3A,2241964.3,0.0,0.0,2241964.3,54539479.85,54539479.85,2241964.3,2241964.3,28700000.0,1988,1988.0,29.0
679,3106,0,2005-09-27,400.0,未参评,1454000.0,0.0,1381300.0,72700.0,8399301.17,8399301.17,1454000.0,1454000.0,4000000.0,2005,2005.0,12.0
680,3957,0,2014-08-14,400.0,未参评,962044.52,3000000.0,7521.35,3954523.17,4346692.96,4346692.96,3962044.52,3962044.52,4000000.0,2014,2014.0,3.0
681,1725,0,2010-10-14,408.5,未参评,300000.0,133469.0,433469.0,0.0,4169404.34,4169404.34,433469.0,433469.0,4085000.0,2010,2010.0,7.0
682,3545,1,2013-08-19,200.0,未参评,0.0,0.0,0.0,0.0,854589.49,854589.49,0.0,0.0,2000000.0,2013,2013.0,4.0
683,1041,0,2012-02-29,400.0,未参评,0.0,0.0,0.0,0.0,5527170.98,5527170.98,0.0,0.0,4000000.0,2012,2012.0,5.0
684,2120,0,2008-09-03,400.0,未参评,200000.0,0.0,0.0,200000.0,4014814.23,4214814.23,200000.0,200000.0,4000000.0,2008,2008.0,9.0
685,1073,0,2004-11-22,400.0,4A,11144029.38,9138071.76,20282101.14,0.0,32493626.76,33879282.42,20282101.14,20282101.14,4000000.0,2004,2004.0,13.0
686,1821,0,1992-05-18,530.0,未参评,200000.0,0.0,0.0,200000.0,16747635.96,16747635.96,200000.0,200000.0,5300000.0,1992,1992.0,25.0
687,13,1,2010年09月21日,500.0,未参评,8292998.81,965706.0,9258704.81,0.0,31489337.83,31489337.83,9258704.81,9258704.809999999,5000000.0,2010,2010.0,7.0
688,1245,0,2009-01-22,400.0,未参评,321376.1,0.0,0.0,321376.1,6333212.0,6333212.0,321376.1,321376.1,4000000.0,2009,2009.0,8.0
689,2115,0,1992-12-31,400.0,未参评,3264212.47,1452013.71,4680621.03,35605.15,12791232.83,13018791.08,4716226.180000001,4716226.18,4000000.0,1992,1992.0,25.0
690,3942,1,2014-08-04,200.0,未参评,288948.0,0.0,0.0,288948.0,2017810.15,2019210.15,288948.0,288948.0,2000000.0,2014,2014.0,3.0
691,93,1,2007年01月12日,200.0,未参评,780000.0,0.0,0.0,780000.0,8811894.55,8811894.55,780000.0,780000.0,2000000.0,2007,2007.0,10.0
692,83,0,2005年01月27日,1500.0,未参评,2213300.0,0.0,2013300.0,200000.0,37519754.46,37519754.46,2213300.0,2213300.0,15000000.0,2005,2005.0,12.0
693,4955,1,2016-01-04,200.0,--,253010.0,0.0,253010.0,0.0,2138007.54,2138007.54,253010.0,253010.0,2000000.0,2016,2016.0,1.0
694,4460,1,2015-05-13,200.0,未参评,5600.0,0.0,0.0,5600.0,1675612.07,2000000.0,5600.0,5600.0,2000000.0,2015,2015.0,2.0
695,351,0,1994-07-06,420.0,5A,91512586.11,77184.0,91589770.11,0.0,158231484.6,162768727.11,91589770.11,91589770.11,4200000.0,1994,1994.0,23.0
696,1056,1,2012-04-17,5000.0,未参评,0.0,0.0,0.0,0.0,54136831.09,54806831.09,0.0,0.0,50000000.0,2012,2012.0,5.0
697,1844,1,2006-06-16,275.0,3A,0.0,0.0,0.0,0.0,26103642.41,26103642.41,0.0,0.0,2750000.0,2006,2006.0,11.0
698,1827,1,2013-02-05,300.0,未参评,15816575.53,0.0,15300152.05,516423.48,18275874.29,18289644.29,15816575.530000001,15816575.53,3000000.0,2013,2013.0,4.0
699,967,1,2010-10-12,200.0,4A,1654748.0,0.0,1651748.0,3000.0,8156698.55,8156708.55,1654748.0,1654748.0,2000000.0,2010,2010.0,7.0
700,2144,1,2013-01-28,200.0,未参评,223771.02,51439.0,0.0,275210.02,2179738.91,2674401.99,275210.02,275210.02,2000000.0,2013,2013.0,4.0
701,11,1,2013年06月18日,500.0,未参评,800000.0,0.0,0.0,800000.0,5463377.23,5463377.23,800000.0,800000.0,5000000.0,2013,2013.0,4.0
702,123,1,1996年02月14日,6000.0,--,0.0,0.0,0.0,0.0,322565913.94,322565913.94,0.0,0.0,60000000.0,1996,1996.0,21.0
703,3169,0,2009-11-19,400.0,4A,6083183.32,5425406.0,11467978.34,40610.98,8210818.23,8211973.14,11508589.32,11508589.32,4000000.0,2009,2009.0,8.0
704,969,0,2013-11-15,400.0,未参评,0.0,0.0,0.0,0.0,15062344.36,15062344.36,0.0,0.0,4000000.0,2013,2013.0,4.0
705,4490,1,2015年06月03日,200.0,未参评,0.0,0.0,0.0,0.0,1822366.42,1991266.42,0.0,0.0,2000000.0,2015,2015.0,2.0
706,5271,1,2016-07-25,200.0,--,0.0,0.0,0.0,0.0,2101527.35,2122727.35,0.0,0.0,2000000.0,2016,2016.0,1.0
707,957,0,1986-06-25,400.0,4A,918314.1,559162.8,1208372.8,269104.1,11472001.27,11472001.27,1477476.9,1477476.9,4000000.0,1986,1986.0,31.0
708,6113,1,2016-12-30,200.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2016,2016.0,1.0
709,189,0,1993-02-09,800.0,3A,25205495.0,0.0,22881092.95,2324402.05,46214206.36,51675255.66,25205495.0,25205495.0,8000000.0,1993,1993.0,24.0
712,925,0,1988-06-06,1820.0,3A,2262.12,0.0,0.0,2262.12,21753114.44,21900155.23,2262.12,2262.12,18200000.0,1988,1988.0,29.0
713,4760,1,2015-10-19,200.0,未参评,6000.0,0.0,6000.0,0.0,0.0,0.0,6000.0,6000.0,2000000.0,2015,2015.0,2.0
714,331,1,2007-06-01,200.0,3A,1638890.0,0.0,1638890.0,0.0,4828761.72,4851985.53,1638890.0,1638890.0,2000000.0,2007,2007.0,10.0
715,4400,1,2015-04-10,1000.0,未参评,2000000.0,0.0,0.0,2000000.0,6828977.7,6828977.7,2000000.0,2000000.0,10000000.0,2015,2015.0,2.0
716,2130,1,2009-05-12,200.0,未参评,80000.0,0.0,0.0,80000.0,2621516.16,2621516.16,80000.0,80000.0,2000000.0,2009,2009.0,8.0
717,2277,1,2008-05-08,400.0,未参评,1290000.0,0.0,0.0,1290000.0,6061417.15,6061417.15,1290000.0,1290000.0,4000000.0,2008,2008.0,9.0
718,2274,1,2012-11-13,1000.0,未参评,0.0,0.0,0.0,0.0,9395188.59,9395188.59,0.0,0.0,10000000.0,2012,2012.0,5.0
719,3269,1,2008-12-17,200.0,3A,5369578.0,0.0,2662280.0,2707298.0,2099467.53,2099467.53,5369578.0,5369578.0,2000000.0,2008,2008.0,9.0
720,2828,1,1994-08-03,200.0,3A,2000.0,0.0,0.0,2000.0,2136924.97,2415544.17,2000.0,2000.0,2000000.0,1994,1994.0,23.0
721,3398,1,1996-06-20,400.0,1A,0.0,0.0,0.0,0.0,5628085.08,5628085.08,0.0,0.0,4000000.0,1996,1996.0,21.0
722,973,0,2013-12-25,400.0,未参评,50000.0,0.0,0.0,50000.0,7815448.61,8132367.92,50000.0,50000.0,4000000.0,2013,2013.0,4.0
